gps_sec,odom_speed
67769.0870036618,11.6666666666667
67769.1540018117,11.6666666666667
67769.2209999615,11.6666666666667
67769.2870024985,11.6666666666667
67769.3540006483,11.6666666666667
67769.4209987982,11.6666666666667
67769.4870013351,11.6666666666667
67769.5539994849,11.6666666666667
67769.6210078109,11.6666666666667
67769.6870001717,11.6666666666667
67769.7539985966,11.6666666666667
67769.8210069226,11.6666666666667
67769.8869992833,11.6666666666667
67769.9540076093,11.6666666666667
67770.0210057592,11.6666666666667
67770.08699812,11.6666666666667
67770.154006446,11.6666666666667
67770.2210045958,11.6666666666667
67770.2870071327,11.6666666666667
67770.3540052826,11.6666666666667
67770.4210034324,11.6666666666667
67770.4870059693,11.6666666666667
67770.5540041192,11.6666666666667
67770.6210025441,11.6666666666667
67770.6870048059,11.6666666666667
67770.7540032308,11.6666666666667
67770.8210013807,11.6666666666667
67770.8870039176,11.6666666666667
67770.9540020674,11.6666666666667
67771.0210002173,11.6666666666667
67771.0870027542,11.6666666666667
67771.1540009041,11.6666666666667
67771.2209993289,11.6666666666667
67771.2870015908,11.6666666666667
67771.3540000157,11.6666666666667
67771.4209981656,11.6666666666667
67771.4870007025,11.6666666666667
67771.5539988523,11.6666666666667
67771.6210071783,11.6666666666667
67771.6880053282,11.6666666666667
67771.7540078651,11.6666666666667
67771.8210060149,11.6666666666667
67771.8880041648,11.6666666666667
67771.9540067017,11.6666666666667
67772.0210048516,11.6666666666667
67772.0880032764,11.6666666666667
67772.1540055383,11.6666666666667
67772.2210039632,11.6666666666667
67772.2880021131,11.6666666666667
67772.35400465,11.6666666666667
67772.4210027998,11.6374961113552
67772.4880009497,11.5444431254572
67772.5540034866,11.4527729353038
67772.6210016364,11.3888888888889
67772.6879997863,11.3888888888889
67772.7540023232,11.3888888888889
67772.821000473,11.3888888888889
67772.8879988979,11.3888888888889
67772.9540011598,11.3888888888889
67773.0209995847,11.3888888888889
67773.0880079107,11.3888888888889
67773.1540002715,11.3888888888889
67773.2209984213,11.3888888888889
67773.2880067473,11.3888888888889
67773.3539991081,11.3888888888889
67773.4210074341,11.3628250038054
67773.4880055839,11.2797005217145
67773.5539979447,11.1978239203102
67773.6210062707,11.1376363200454
67773.6880044205,11.1277078162376
67773.7540069575,11.1179268530239
67773.8210051073,11.0642654913978
67773.8880035322,10.9148455104691
67773.9540057941,10.7676471736536
67774.021004219,10.6535694170888
67774.0880023688,10.6168828128332
67774.1540049057,10.5807413827035
67774.2210030556,10.5555555555556
67774.2880012054,10.5555555555556
67774.3540037423,10.5555555555556
67774.4210018922,10.5555555555556
67774.4880003171,10.5555555555556
67774.554002579,10.5555555555556
67774.6210010038,10.5555555555556
67774.6879991537,10.5555555555556
67774.7540016906,10.5555555555556
67774.8209998404,10.526389110491
67774.8879979903,10.4333361245863
67774.9540005272,10.3416659344262
67775.0209986771,10.2777777777778
67775.0880070031,10.2777777777778
67775.2210076898,10.2777777777778
67775.2880058397,10.2777777777778
67775.3539982004,10.2777777777778
67775.4210065264,10.2486020465926
67775.4880049513,10.1555486787069
67775.5540072132,10.0638788705412
67775.6210056381,10
67775.6880037879,10
67775.7550019378,10
67775.8210044747,9.97082711846166
67775.8880026246,9.87777413255697
67775.9550007744,9.78472114665227
67776.0210033113,9.72222222222222
67776.0880014612,9.72222222222222
67776.1549998861,9.72222222222222
67776.2210021479,9.6638829223787
67776.2880005728,9.47777618659376
67776.3549987227,9.29167021478436
67776.4210012596,9.16666666666667
67776.4879994094,9.16666666666667
67776.5550077354,9.16666666666667
67776.6210000962,9.13749986639391
67776.6879982461,9.04444688048922
67776.7550065721,8.95137976103686
67776.8209989328,8.88888888888889
67776.8880072588,8.88888888888889
67776.9550054087,8.88888888888889
67777.0209980445,8.88888888888889
67777.0880060954,8.88888888888889
67777.1550045203,8.88888888888889
67777.2210067822,8.88888888888889
67777.2880052071,8.88888888888889
67777.3550033569,8.88888888888889
67777.4210058938,8.88888888888889
67777.4880040437,8.88888888888889
67777.5550021935,8.88888888888889
67777.6210047305,8.88888888888889
67777.6880028803,8.88888888888889
67777.7550013052,8.88888888888889
67777.8210035671,8.88888888888889
67777.888001992,8.88888888888889
67777.9550001418,8.88888888888889
67778.0210026787,8.88888888888889
67778.0880008286,8.88888888888889
67778.1549989784,8.88888888888889
67778.2210015153,8.88888888888889
67778.2879996652,8.88888888888889
67778.354997815,8.88888888888889
67778.421000352,8.93348232492752
67778.4879985018,9.07575030765821
67778.5550068278,9.21803989905945
67778.6209991886,9.32732127563533
67778.6880075146,9.37116592312847
67778.7550059395,9.41500409215423
67778.8209983002,9.44444444444444
67778.8880066262,9.44444444444444
67778.9550047761,9.44444444444444
67779.021007313,9.44444444444444
67779.0880054628,9.44444444444444
67779.1550036127,9.44444444444444
67779.2210061496,9.44444444444444
67779.2880042995,9.44444444444444
67779.3550024493,9.44444444444444
67779.4210049862,9.44444444444444
67779.4880031361,9.44444444444444
67779.5550015609,9.44444444444444
67779.6210038228,9.50278839673738
67779.6880022477,9.68889513252232
67779.7550003976,9.87500110433171
67779.8210029345,10
67779.8880010843,10
67779.9549992342,10
67780.0210017711,10
67780.0879999209,10
67780.1549983458,10
67780.2210006077,10
67780.2879990326,10
67780.3550070836,10
67780.4209997194,10.0583325537735
67780.4880077703,10.2444660286891
67780.5550061952,10.4305727644605
67780.620998556,10.5555555555556
67780.688006882,10.5555555555556
67780.7550050318,10.5555555555556
67780.8210075687,10.5555555555556
67780.8880057186,10.5555555555556
67780.9550038684,10.5555555555556
67781.0210064054,10.6139066815385
67781.0880045552,10.8000126533479
67781.1550029801,10.9861193891328
67781.2220011299,11.1111111111111
67781.2880036669,11.1111111111111
67781.3550018167,11.1111111111111
67781.4210043536,11.1694565378322
67781.4880025035,11.355562509628
67781.5550006533,11.5416684814239
67781.6210031902,11.6666666666667
67781.6880013401,11.6666666666667
67781.7549994899,11.6666666666667
67781.8220078159,11.6666666666667
67781.8880001767,11.6666666666667
67781.9549986016,11.6666666666667
67782.0220069276,11.6666666666667
67782.0879992883,11.6666666666667
67782.1550076143,11.6666666666667
67782.2220057642,11.6666666666667
67782.287998125,11.6666666666667
67782.355006451,11.6666666666667
67782.4209988117,11.6666666666667
67782.4880071377,11.6666666666667
67782.5550052876,11.6666666666667
67782.6220034374,11.6666666666667
67782.6880059743,11.6666666666667
67782.7550041242,11.6666666666667
67782.8220025491,11.7154431810899
67782.888004811,11.8617607858529
67782.9550032358,12.0102867419622
67783.0220013857,12.1223791778714
67783.0880039226,12.1594013437237
67783.1550020725,12.1969819691287
67783.2220002223,12.2222222222222
67783.2880027592,12.2222222222222
67783.3550009091,12.2222222222222
67783.421999334,12.2222222222222
67783.4880015958,12.2222222222222
67783.5550000207,12.2222222222222
67783.6219981706,12.2222222222222
67783.6880007075,12.2222222222222
67783.7549988573,12.2222222222222
67783.8220071833,12.2222222222222
67783.8879995441,12.2222222222222
67783.9550078701,12.2222222222222
67784.0220060199,12.2222222222222
67784.0879983807,12.2222222222222
67784.1550067067,12.2222222222222
67784.2220048566,12.2833468238007
67784.2880073935,12.4666872041209
67784.3550055433,12.6527931759303
67784.4220039682,12.7777777777778
67784.4880062301,12.7777777777778
67784.555004655,12.7777777777778
67784.6220028048,12.7777777777778
67784.6880053417,12.7777777777778
67784.7550034916,12.7777777777778
67784.8220016414,12.7777777777778
67784.8880041784,12.7777777777778
67784.9550023282,12.7777777777778
67785.0220004781,12.7777777777778
67785.088003015,12.7777777777778
67785.1550011648,12.7777777777778
67785.2219995897,12.7777777777778
67785.2880018516,12.7777777777778
67785.3550002765,12.7777777777778
67785.4219984263,12.7777777777778
67785.4880009632,12.7777777777778
67785.5549991131,12.7777777777778
67785.6220074391,12.8389095530059
67785.6879997998,13.0222216662307
67785.7549979497,13.2083276380401
67785.8220062757,13.3333333333333
67785.8879986365,13.3333333333333
67785.9550069625,13.3333333333333
67786.0220051123,13.3027706773359
67786.0880076492,13.2111004871758
67786.1550057991,13.1180475012711
67786.222004224,13.0555555555556
67786.2880064858,13.0555555555556
67786.3550049107,13.0555555555556
67786.4220030606,13.0555555555556
67786.4880055975,13.0555555555556
67786.5550037473,13.0555555555556
67786.6220018972,13.0555555555556
67786.6880044341,13.0555555555556
67786.755002584,13.0555555555556
67786.8220010088,13.0555555555556
67786.8889991587,13.0555555555556
67786.9550016956,13.0555555555556
67787.0219998455,13.0309056056183
67787.0889979953,12.9558368492029
67787.1550005322,12.8818836373981
67787.2219986821,12.8255584487079
67787.2890070081,12.8075714876462
67787.3549993688,12.7898572408633
67787.4220076948,12.7777777777778
67787.4890058447,12.7777777777778
67787.5549982055,12.7777777777778
67787.6220065315,12.7472131507638
67787.6890049563,12.6541597828713
67787.7550072182,12.562489974699
67787.8220056431,12.5
67787.889003793,12.5
67787.9550063299,12.5
67788.0220044797,12.4694382226148
67788.0890026296,12.3763852367101
67788.1550051665,12.28471504655
67788.2220033163,12.2222222222222
67788.2890014662,12.2222222222222
67788.3550040031,12.2222222222222
67788.4220021529,12.2222222222222
67788.4890005778,12.2222222222222
67788.5550028397,12.2222222222222
67788.6220012646,12.2222222222222
67788.6889994144,12.2222222222222
67788.7550019514,12.2222222222222
67788.8220001012,12.2222222222222
67788.8889982511,12.2222222222222
67788.955000788,12.2222222222222
67789.0219989378,12.2222222222222
67789.0890072638,12.2222222222222
67789.1549996246,12.2222222222222
67789.2219980495,12.2222222222222
67789.2890061004,12.2222222222222
67789.3549987362,12.2222222222222
67789.4220067872,12.1916572399821
67789.4890052121,12.0986038720964
67789.555007474,12.0069340639307
67789.6220058989,11.9444444444444
67789.6890040487,11.9444444444444
67789.7550065856,11.9444444444444
67789.8220047355,11.9444444444444
67789.8890028853,11.9444444444444
67789.9550054222,11.9444444444444
67790.0220035721,11.9444444444444
67790.089001997,11.9444444444444
67790.1550042588,11.9444444444444
67790.2220026837,11.9444444444444
67790.2890008336,11.9444444444444
67790.3550033705,11.9444444444444
67790.4220015203,11.9444444444444
67790.4889996702,11.9444444444444
67790.5550022071,11.9444444444444
67790.622000357,11.9444444444444
67790.6889985068,11.9444444444444
67790.7550010437,11.9444444444444
67790.8219991936,11.9444444444444
67790.8890075196,11.9444444444444
67790.9549998803,11.9444444444444
67791.0219983052,11.9444444444444
67791.0890066312,11.9444444444444
67791.154998992,11.9444444444444
67791.222007318,11.9444444444444
67791.2890054678,11.9444444444444
67791.3560036177,11.9444444444444
67791.4220061546,11.9444444444444
67791.4890043045,11.9444444444444
67791.5560024543,11.9444444444444
67791.6220049912,11.921559712237
67791.6890031411,11.8518830328596
67791.756001566,11.7822060674554
67791.8220038278,11.7287712634418
67791.8890022527,11.7053948609535
67791.9560004026,11.6820185544263
67792.0220029395,11.6666666666667
67792.0890010893,11.6666666666667
67792.1559992392,11.6666666666667
67792.2220017761,11.6666666666667
67792.2889999259,11.6666666666667
67792.3559983508,11.6666666666667
67792.4220006127,11.7277794797746
67792.4889990376,11.913886215546
67792.5560070886,12.1000196904617
67792.6219997244,12.2222222222222
67792.6890077753,12.2222222222222
67792.7560062002,12.2222222222222
67792.821998561,12.191668665315
67792.889006887,12.0986015458627
67792.9560050368,12.005548559958
67793.0220075737,11.9444444444444
67793.0890057236,11.9444444444444
67793.1560038734,11.9444444444444
67793.2220064104,11.8833155267679
67793.2890045602,11.6972095549585
67793.3560029851,11.5111028191735
67793.422005247,11.3888888888889
67793.4890036719,11.3888888888889
67793.5560018217,11.3888888888889
67793.6220043586,11.3888888888889
67793.6890025085,11.3888888888889
67793.7560006583,11.3888888888889
67793.8220031952,11.3888888888889
67793.8890013451,11.3888888888889
67793.9559994949,11.3888888888889
67794.0220020319,11.3888888888889
67794.0890001817,11.3888888888889
67794.1559986066,11.3888888888889
67794.2220008685,11.3888888888889
67794.2889992933,11.3888888888889
67794.3560076194,11.3888888888889
67794.4219999801,11.3888888888889
67794.48899813,11.3888888888889
67794.556006456,11.3888888888889
67794.6219988167,11.3583349767735
67794.6890071427,11.2652678573211
67794.7560052926,11.1722148714164
67794.8220078295,11.1111111111111
67794.8890059793,11.1111111111111
67794.9560041292,11.1111111111111
67795.0220066661,11.0806936495586
67795.089004816,10.9880892706544
67795.1560032408,10.8954845116039
67795.2220055027,10.8345251509834
67795.2890039276,10.8340765421414
67795.3560020775,10.833627935141
67795.4220046144,10.8333333333333
67795.4890027642,10.8333333333333
67795.5560009141,10.8333333333333
67795.622003451,10.8333333333333
67795.6890016008,10.8333333333333
67795.7560000257,10.8333333333333
67795.8220022876,10.8333333333333
67795.8890007125,10.8333333333333
67795.9559988623,10.8333333333333
67796.0220013993,10.8333333333333
67796.0889995491,10.8333333333333
67796.1560078751,10.8333333333333
67796.2220002359,10.8333333333333
67796.2889983857,10.8333333333333
67796.3560067117,10.8333333333333
67796.4230048616,10.8333333333333
67796.4890073985,10.8333333333333
67796.5560055483,10.8333333333333
67796.6219979091,10.802780681818
67796.6890062351,10.7097135623656
67796.75600466,10.6166601944732
67796.8230028098,10.5555555555556
67796.8890053467,10.5555555555556
67796.9560034966,10.5555555555556
67797.0220060335,10.5555555555556
67797.0890041834,10.5555555555556
67797.1560023332,10.5555555555556
67797.2230004831,10.5555555555556
67797.28900302,10.5555555555556
67797.3560011698,10.5555555555556
67797.4229995947,10.5236116740079
67797.4890018566,10.4319418658422
67797.5560002815,10.3388884979565
67797.6229984313,10.2777777777778
67797.6890009682,10.2777777777778
67797.7559991181,10.2777777777778
67797.8230074441,10.2458229943169
67797.8889998049,10.1541669377045
67797.9559979547,10.0611139517998
67798.0230062807,10
67798.0889986415,10
67798.1560069675,10
67798.2230051173,10
67798.2890076542,10
67798.3560058041,10
67798.423004229,10
67798.4890064909,10
67798.5560049157,10
67798.6230030656,10
67798.6890056025,10
67798.7560037524,10
67798.8230019022,10
67798.8890044391,10
67798.956002589,10
67799.0230010138,10
67799.0890032757,10
67799.1560017006,10
67799.2229998505,9.9680557632418
67799.2890023874,9.8763855730817
67799.3560005372,9.78333258717701
67799.4229986871,9.72222222222222
67799.489001224,9.72222222222222
67799.5559993738,9.72222222222222
67799.6230076998,9.72222222222222
67799.6890000606,9.72222222222222
67799.7559982105,9.72222222222222
67799.8230065365,9.72222222222222
67799.8889988972,9.72222222222222
67799.9560072232,9.72222222222222
67800.0230056481,9.72222222222222
67800.0889980089,9.72222222222222
67800.1560063349,9.72222222222222
67800.2230044847,9.66850953151803
67800.2890070216,9.5144015872155
67800.3560051715,9.35796900707206
67800.4230033213,9.24505826077784
67800.4890058583,9.21582582476229
67800.5560040081,9.18615243309851
67800.623002158,9.16666666666667
67800.6890046949,9.16666666666667
67800.7560028447,9.16666666666667
67800.8230012696,9.13472045889197
67800.8890035315,9.04305065071965
67800.9560019564,8.94999728282718
67801.0230001062,8.88888888888889
67801.0890026431,8.88888888888889
67801.156000793,8.88888888888889
67801.2229989428,8.85694591273077
67801.2890014797,8.76527572257067
67801.3559996296,8.67222273666598
67801.4229980545,8.61111111111111
67801.4890003164,8.61111111111111
67801.5559987412,8.61111111111111
67801.6230067922,8.57915723304211
67801.688999428,8.4875007944419
67801.756007479,8.39443405697732
67801.8230059039,8.33333333333333
67801.8889982646,8.33333333333333
67801.9560065906,8.33333333333333
67802.0230047405,8.33333333333333
67802.0900028903,8.33333333333333
67802.1560054272,8.33333333333333
67802.2230035771,8.33333333333333
67802.290002002,8.33333333333333
67802.3560042639,8.33333333333333
67802.4230026887,8.33333333333333
67802.4900008386,8.33333333333333
67802.5560033755,8.33333333333333
67802.6230015254,8.33333333333333
67802.6899996752,8.33333333333333
67802.7560022121,8.33333333333333
67802.823000362,8.33333333333333
67802.8899985118,8.33333333333333
67802.9560010487,8.33333333333333
67803.0229991986,8.33333333333333
67803.0900075246,8.33333333333333
67803.1559998853,8.33333333333333
67803.2229983102,8.33333333333333
67803.2900066362,8.33333333333333
67803.355998997,8.33333333333333
67803.423007323,8.39724256389907
67803.4900054728,8.58334853569492
67803.5560080098,8.76668891600178
67803.6230061596,8.88888888888889
67803.6900043095,8.88888888888889
67803.7560068464,8.88888888888889
67803.8230049962,8.88888888888889
67803.8900031461,8.88888888888889
67803.956005683,8.88888888888889
67804.0230038328,8.85909019998254
67804.0900022577,8.7723018272034
67804.1560045196,8.68680386335274
67804.2230029445,8.62766203286428
67804.2900010943,8.62139706346901
67804.3560036313,8.61522519342929
67804.4230017811,8.58377253163638
67804.489999931,8.50414242667011
67804.5560024679,8.42569564934474
67804.6230006177,8.36879463545619
67804.6899990426,8.35537169942187
67804.7560013045,8.34214834169454
67804.8229997294,8.33333333333333
67804.8900077803,8.33333333333333
67804.9560004161,8.33333333333333
67805.022998566,8.33333333333333
67805.090006892,8.33333333333333
67805.1559992527,8.33333333333333
67805.2230075788,8.33333333333333
67805.2900057286,8.33333333333333
67805.3559980894,8.33333333333333
67805.4230064154,8.39724004269891
67805.4900045652,8.58334601449476
67805.5560071021,8.76668639480162
67805.623005252,8.88888888888889
67805.6900036769,8.88888888888889
67805.7560059387,8.88888888888889
67805.8230043636,8.88888888888889
67805.8900025135,8.88888888888889
67805.9560050504,8.88888888888889
67806.0230032002,8.82499111043326
67806.0900013501,8.63888513862387
67806.156003887,8.45554475830367
67806.2230020369,8.33333333333333
67806.2900001867,8.33333333333333
67806.3569986116,8.33333333333333
67806.4230008735,8.30138767572442
67806.4899992984,8.20833430783872
67806.5570076244,8.11526718839313
67806.6229999851,8.05555555555556
67806.689998135,8.05555555555556
67806.7560006719,8.05555555555556
67806.8229988217,8.02361274759332
67806.8900071477,7.93054562814096
67806.9570052976,7.83749264223627
67807.0230078345,7.77777777777778
67807.0900059844,7.77777777777778
67807.1570041342,7.77777777777778
67807.2230066711,7.71387035799113
67807.290004821,7.52776438618174
67807.3570032459,7.3416576503968
67807.4230055077,7.22222222222222
67807.4900039326,7.22222222222222
67807.5570020825,7.22222222222222
67807.6230046194,7.22222222222222
67807.6900027692,7.22222222222222
67807.7570009191,7.22222222222222
67807.823003456,7.15832373335017
67807.8900016058,6.97221776154078
67807.9570000307,6.78611102575584
67808.0230022926,6.66666666666667
67808.0900007175,6.66666666666667
67808.1569988673,6.66666666666667
67808.2230014043,6.60277387705222
67808.2899995541,6.41666790524283
67808.3570078801,6.2305336663381
67808.4230002409,6.11111111111111
67808.4899983907,6.11111111111111
67808.5570067167,6.11111111111111
67808.6229990775,6.0268346251116
67808.6900074035,5.7812932005604
67808.7570055533,5.53578906491905
67808.8229979141,5.3666902883569
67808.8900062401,5.33303035455102
67808.957004665,5.29937539432333
67809.0230069269,5.20311760521117
67809.0900053518,4.98569986876101
67809.1570035016,4.76828302481931
67809.2230060385,4.60755314715967
67809.2900041884,4.54581103338728
67809.3570023382,4.4840689196149
67809.4230048751,4.44444444444444
67809.490003025,4.44444444444444
67809.5570011748,4.44444444444444
67809.6230037117,4.44444444444444
67809.6900018616,4.44444444444444
67809.7570002865,4.44444444444444
67809.8230025484,4.34860049293661
67809.8900009732,4.0694403892592
67809.9569991231,3.79028143154511
67810.02300166,3.61111111111111
67810.0899998099,3.61111111111111
67810.1569979597,3.61111111111111
67810.2230004966,3.54722084269682
67810.2899986465,3.36111487088743
67810.3570069725,3.1749806319827
67810.4229993332,3.05555555555556
67810.4900076592,3.05555555555556
67810.5570058091,3.05555555555556
67810.6229984449,2.95972870188115
67810.6900064959,2.68052848948739
67810.7570049207,2.40136838580998
67810.8230071826,2.22222222222222
67810.8900056075,2.22222222222222
67810.9570037574,2.22222222222222
67811.0240019072,2.08887829328693
67811.0900044441,1.72219753264653
67811.157002594,1.34998558902775
67811.2230051309,1.11111111111111
67811.2900032807,1.11111111111111
67811.3570017056,1.11111111111111
67811.4230039675,1.11111111111111
67811.4900023924,1.11111111111111
67811.5570005422,1.11111111111111
67811.6230030791,1.07916239007918
67811.690001229,0.986109404174486
67811.7569993788,0.893056418269791
67811.8230019158,0
67811.8900000656,0
67811.9569982155,0
67812.0230007524,0
67812.0899989022,0
67812.1570072282,0
67812.222999589,0
67812.2899980139,0
67812.3570063399,0
67812.4240044897,0
67812.4900070266,0
67812.5570051765,0
67812.6230077134,0
67812.6900058633,0
67812.7570040131,0
67812.82300655,0
67812.8900046999,0
67812.9570028497,0
67813.0240012746,0
67813.1570019614,0
67813.2240001112,0
67813.2900026481,0
67813.357000798,0
67813.4239989478,0.861376536502991
67813.4900014848,0.938501690676136
67813.5569996346,1.01679023651243
67813.6239980595,1.07232541169229
67813.6900003214,1.08687038706477
67813.7569987462,1.10163488773634
67813.8240067972,1.11111111111111
67813.889999433,1.11111111111111
67813.957007484,1.11111111111111
67814.0240059089,1.21113573139705
67814.0899982696,1.48610390123435
67814.1570065956,1.76530525959143
67814.2240047455,1.94444444444444
67814.2900072824,1.94444444444444
67814.3570054322,1.94444444444444
67814.4240035821,2.04445936987338
67814.490006119,2.31946994033367
67814.5570042689,2.59862889802745
67814.6240026937,2.77777777777778
67814.6900049556,2.77777777777778
67814.7570033805,2.77777777777778
67814.8240015304,2.84444869543723
67814.8900040673,3.02778907575743
67814.9570022171,3.21389504756682
67815.024000367,3.33333333333333
67815.0900029039,3.33333333333333
67815.1570010537,3.33333333333333
67815.2239992036,3.33333333333333
67815.2900017405,3.33333333333333
67815.3569998904,3.33333333333333
67815.4239983152,3.39999532011376
67815.4900005771,3.58333493644507
67815.556999002,3.76944167221647
67815.624007328,3.88888888888889
67815.6899996888,3.88888888888889
67815.7570080148,3.88888888888889
67815.8240061646,3.88888888888889
67815.8899985254,3.88888888888889
67815.9570068514,3.88888888888889
67816.0240050012,3.88888888888889
67816.0900075382,3.88888888888889
67816.157005688,3.88888888888889
67816.2240038379,3.88888888888889
67816.2900063748,3.88888888888889
67816.3570045246,3.88888888888889
67816.4240029495,3.88888888888889
67816.4900052114,3.88888888888889
67816.5570036363,3.88888888888889
67816.6240017861,3.88888888888889
67816.690004323,3.88888888888889
67816.7570024729,3.88888888888889
67816.8240006227,3.88888888888889
67816.8900031596,3.88888888888889
67816.9570013095,3.88888888888889
67817.0239997344,3.88888888888889
67817.0900019963,3.88888888888889
67817.1570004211,3.88888888888889
67817.223998571,3.88888888888889
67817.291006897,3.88888888888889
67817.3569992578,3.88888888888889
67817.4240075838,3.88888888888889
67817.4910057336,3.88888888888889
67817.5569980944,3.88888888888889
67817.6240064204,3.88888888888889
67817.6910045702,3.88888888888889
67817.7570071071,3.88888888888889
67817.824005257,3.88888888888889
67817.8910036819,3.88888888888889
67817.9570059438,3.88888888888889
67818.0240043686,3.96630637114721
67818.0910025185,4.18238487569674
67818.1570050554,4.39525238778122
67818.2240032053,4.55651678718064
67818.2910013551,4.6195972403452
67818.357003892,4.68174029874102
67818.4240020419,4.72222222222222
67818.4910001917,4.72222222222222
67818.5570027286,4.72222222222222
67818.6240008785,4.78889132909794
67818.6909993034,4.97499806488288
67818.7570015652,5.15833768122753
67818.8239999901,5.27777777777778
67818.89099814,5.27777777777778
67818.9570006769,5.27777777777778
67819.0239988267,5.27777777777778
67819.0910071527,5.27777777777778
67819.1569995135,5.27777777777778
67819.2240078395,5.24443355622934
67819.2910059894,5.15138057032465
67819.3569983501,5.05972451371221
67819.4240066761,5
67819.491004826,5
67819.5570073629,5
67819.6240055127,5
67819.6910039376,5
67819.7570061995,5
67819.8240046244,5
67819.8910027742,5
67819.9570053112,5
67820.024003461,5
67820.0910016109,5
67820.1570041478,5
67820.2240022976,5
67820.2910007225,5
67820.3570029844,5
67820.4240014093,5.06667058130325
67820.4909995591,5.2527765530991
67820.557002096,5.43611693340596
67820.6240002459,5.55555555555556
67820.6909983957,5.55555555555556
67820.7570009326,5.55555555555556
67820.8239990825,5.55555555555556
67820.8910074085,5.55555555555556
67820.9569997693,5.55555555555556
67821.0239979191,5.52222511234658
67821.0910062451,5.42915799289421
67821.1569986059,5.33750193628178
67821.2240069319,5.27777777777778
67821.2910053568,5.27777777777778
67821.3570076186,5.27777777777778
67821.4240060435,5.34096729846983
67821.4910041934,5.51732209724002
67821.5580023432,5.69367689601022
67821.6240048801,5.80771831456937
67821.69100303,5.81746948759573
67821.7580011798,5.8272206606221
67821.8240037168,5.83333333333333
67821.8910018666,5.83333333333333
67821.9580002915,5.83333333333333
67822.0240025534,5.83333333333333
67822.0910009783,5.83333333333333
67822.1579991281,5.83333333333333
67822.224001665,5.88622061171141
67822.2909998149,6.03384994488191
67822.3579979647,6.18147927805241
67822.4240005016,6.28781342465357
67822.4909986515,6.32629006328967
67822.5580069775,6.36477254603061
67822.6239993382,6.38888888888889
67822.6910076643,6.38888888888889
67822.7580058141,6.38888888888889
67822.8239984499,6.38888888888889
67822.8910065009,6.38888888888889
67822.9580049257,6.38888888888889
67823.0240071876,6.38888888888889
67823.0910056125,6.38888888888889
67823.1580037624,6.38888888888889
67823.2240062993,6.38888888888889
67823.2910044491,6.38888888888889
67823.358002599,6.38888888888889
67823.4240051359,6.38888888888889
67823.4910032857,6.38888888888889
67823.5580017106,6.38888888888889
67823.6240039725,6.38888888888889
67823.6910023974,6.38888888888889
67823.7580005472,6.38888888888889
67823.8240030842,6.38888888888889
67823.891001234,6.38888888888889
67823.9579993839,6.38888888888889
67824.0240019208,6.38888888888889
67824.0910000706,6.38888888888889
67824.1579982205,6.38888888888889
67824.2240007574,6.35555450362671
67824.2909989072,6.26250151772201
67824.3580072332,6.16943439826965
67824.423999594,6.11111111111111
67824.4909980189,6.11111111111111
67824.5580063449,6.11111111111111
67824.6239987056,6.11111111111111
67824.6910070317,6.11111111111111
67824.7580051815,6.11111111111111
67824.8240077184,6.11111111111111
67824.8910058683,6.11111111111111
67824.9580040181,6.11111111111111
67825.024006555,6.11111111111111
67825.0910047049,6.11111111111111
67825.1580028547,6.11111111111111
67825.2240053916,6.17779275458306
67825.2910035415,6.36389872639245
67825.3580019664,6.55000546217739
67825.4240042283,6.66666666666667
67825.4910026531,6.66666666666667
67825.558000803,6.66666666666667
67825.6240033399,6.66666666666667
67825.6910014898,6.66666666666667
67825.7579996396,6.66666666666667
67825.8240021765,6.66666666666667
67825.8910003264,6.66666666666667
67825.9579987513,6.66666666666667
67826.0240010131,6.66666666666667
67826.090999438,6.66666666666667
67826.158007489,6.66666666666667
67826.2240001248,6.66666666666667
67826.2909982746,6.66666666666667
67826.3580066006,6.66666666666667
67826.4239989614,6.63929373887452
67826.4910072874,6.56286484521531
67826.5580054373,6.48644755835578
67826.6240079742,6.43258786239302
67826.691006124,6.41595216335342
67826.7580042739,6.39931646431382
67826.8240068108,6.38888888888889
67826.8910049606,6.38888888888889
67826.9580033855,6.38888888888889
67827.0240056474,6.36548590758433
67827.0910040723,6.30016949020772
67827.1580022221,6.23485334095759
67827.224004759,6.18397209699009
67827.2910029089,6.15623526033551
67827.3580010587,6.12849842368094
67827.4249992086,6.11111111111111
67827.5579998954,6.11111111111111
67827.6240024323,6.04443768813734
67827.6910005821,5.85833171632795
67827.757999007,5.67222498054301
67827.825007333,5.55555555555556
67827.8909996938,5.55555555555556
67827.9580080198,5.55555555555556
67828.0250061696,5.48609397325486
67828.0909985304,5.30278186002999
67828.1580068564,5.11664762112527
67828.2250050062,5
67828.2910075432,5
67828.358005693,5
67828.4250038429,5
67828.4910063798,5
67828.5580045296,5
67828.6250029545,4.89582102292085
67828.6910052164,4.62081159840388
67828.7580036413,4.34165149472647
67828.8250017911,4.16666666666667
67828.891004328,4.16666666666667
67828.9580024779,4.16666666666667
67829.0250006277,4.13194357259019
67829.0910031646,4.04027338243009
67829.1580013145,3.9472203965254
67829.2249997394,3.88888888888889
67829.2910020013,3.88888888888889
67829.3580004261,3.88888888888889
67829.424998576,3.85416864444374
67829.4910011129,3.76249845429031
67829.5579992628,3.66944546839238
67829.6250075888,3.61111111111111
67829.6909999495,3.61111111111111
67829.7579980994,3.61111111111111
67829.8250064254,3.57637996475256
