gps_sec,ref_vf,obd_speed,ref_vf_sorted,obd_speed_sorted,obd_speed_sorted_smoothed
69007.4,0.00172336879396141,0,20.6055799994079,1.60557999940793,0.600970586610719
69007.6,0.00143527000944073,0,20.6094019888788,0.609401988878766,0.609401988878766
69007.8,0.00366878726556883,0,20.6105134101992,0.389486589800823,0.617531361402121
69008,0.00241039415863879,0,20.615379813838,1.38462018616198,0.609401988878766
69008.2,0.00222261107708929,0,20.6175313614021,0.617531361402121,0.617531361402121
69008.4,0.00327719392163479,0,20.6226609991242,0.37733900087576,0.617531361402121
69008.6,0.00320156211871642,0,20.6243608392018,0.624360839201781,0.37733900087576
69008.8,0.00392428337406972,0,20.6274658265915,0.372534173408502,0.372534173408502
69009,0.00284429253066558,0,20.6290054529829,0.370994547017055,0.370994547017055
69009.2,0.00227596133534821,0,20.6349924054457,0.365007594554342,0.370994547017055
69009.4,0.00331058907144937,0,20.6393797092839,0.360620290716096,0.365007594554342
69009.6,0.0019723082923316,0,20.6458811463013,1.15216717914288,0.365007594554342
69009.8,0.00396358423652128,0,20.6593313889874,0.340668611012599,0.680553460640263
69010,0.00157797338380595,0,20.6781259713737,1.67812597137371,0.680553460640263
69010.2,0.0013076696830622,0,20.6805534606403,0.680553460640263,0.680553460640263
69010.4,0.00203960780543711,0,20.6858937305982,0.314106269401846,0.680553460640263
69010.6,0.00278747197295327,0,20.6905015372755,0.690501537275508,0.314106269401846
69010.8,0.00279642629082191,0,20.6933462965466,0.306653703453371,0.306653703453371
69011,0.0015,0,20.694588677391,0.305411322608994,0.306653703453371
69011.2,0.0022113344387496,0,20.6955653799359,0.30443462006413,0.306653703453371
69011.4,0.00412553026894725,0,20.6993378993242,0.593873381297466,0.305411322608994
69011.6,0.00204694894904587,0,20.7143349665298,1.28566503347018,0.30443462006413
69011.8,0.00319217793990247,0,20.7209685800254,0.279031419974592,0.279031419974592
69012,0.00187882942280559,0,20.724243273384,0.275756726616046,0.279031419974592
69012.2,0.00305614135798722,0,20.7261720147257,0.273827985274271,0.275756726616046
69012.4,0.00148996644257513,0,20.7297067137574,0.729706713757433,0.273827985274271
69012.6,0.00408044115262063,0,20.7347963775678,0.26520362243217,0.26520362243217
69012.8,0.00208566536146142,0,20.7358503588351,0.264149641164941,0.264149641164941
69013,0.00250199920063936,0,20.7399635555707,0.26003644442932,0.264149641164941
69013.2,0.00448218696620299,0,20.7414487278782,0.258551272121803,0.26003644442932
69013.4,0.00264764045897475,0,20.7419842771129,0.741984277112932,0.258551272121803
69013.6,0.00375366487582469,0,20.74805566424,0.251944335760035,0.258551272121803
69013.8,0.00236220236220354,0,20.7505072533661,0.249492746633877,0.251944335760035
69014,0.00345398320783411,0,20.7597739496364,0.759773949636351,0.251944335760035
69014.2,0.0597390157267426,0,20.7623139850258,0.237686014974151,0.759773949636351
69014.4,0.110118617862739,0,20.7623573549441,1.23764264505593,0.759773949636351
69014.6,0.159319992467989,0,20.7685854063487,0.768585406348698,0.768585406348698
69014.8,0.273693076273405,0,20.7716097051721,0.228390294827891,0.789806119615449
69015,0.508193063707091,0.833333333333333,20.7755115998812,1.22448840011876,0.789806119615449
69015.2,0.826100496307804,0.833333333333333,20.7898061196154,0.789806119615449,0.789806119615449
69015.4,1.22665555882652,1.66666666666667,20.7900727167559,0.848026308263518,0.848026308263518
69015.6,1.68226567759079,1.66666666666667,20.7963878248892,0.203612175110795,0.811327214610801
69015.8,2.10081670547433,1.66666666666667,20.8041441081338,2.19585589186616,0.848026308263518
69016,2.48871036482753,2.5,20.8113272146108,0.811327214610801,0.811327214610801
69016.2,2.85824925784999,2.5,20.8242520659735,1.17574793402653,1.17300203670246
69016.4,3.20171304929096,3.31328049231578,20.825749865395,0.174250134604995,0.811327214610801
69016.6,3.53414518660453,3.33333333333333,20.8269979632975,1.17300203670246,0.174250134604995
69016.8,3.85445712260495,4.08251140284644,20.8292330033345,0.17076699666548,0.174250134604995
69017,4.18597295858442,4.16666666666667,20.8322562678938,0.167743732106212,1.17300203670246
69017.2,4.53287749007184,4.85174123808117,20.8329638586928,1.83296385869279,0.839599981189659
69017.4,4.85601244850134,5,20.8384132264239,1.50183111013835,0.844885481709893
