gps_sec,odom_speed
59658.5570064228,0
59658.6240045726,0
59658.6910027225,0
59658.7570052594,0
59658.8240034092,0
59658.8910018341,0
59658.957004096,0
59659.0240025209,0
59659.0910006707,0
59659.1579988206,0
59659.2240013575,0
59659.2909995074,0
59659.3580078334,0
59659.4240001941,0
59659.490998344,0
59659.55800667,0
59659.6239990307,0
59659.6910073567,0
59659.7580057816,0
59659.8239981424,0
59659.8910064684,0
59659.9580046182,0
59660.0240071552,0
59660.091005305,0
59660.1580034549,0
59660.2240059918,0
59660.2910041416,0
59660.3580022915,0
59660.4240048284,0
59660.4910029782,0
59660.5580014031,0
59660.624003665,0
59660.6910020899,0
59660.7580002397,0
59660.8240027766,0
59660.8910009265,0
59660.9579990763,0
59661.0240016133,0
59661.0909997631,0
59661.157998188,0
59661.2240004499,0
59661.2909988748,0
59661.3580069257,0
59661.4239995615,0
59661.4910076125,0
59661.5580060374,0
59661.6239983981,0
59661.6910067241,0
59661.758004874,0
59661.8240074109,0
59661.8910055608,0
59661.9580037106,0
59662.0240062475,0
59662.0910043974,0
59662.1580028223,0
59662.2240050841,0
59662.291003509,0
59662.3580016589,0
59662.4249998087,0
59662.4910023456,0
59662.5580004955,0
59662.6249986453,0
59662.6910011822,0
59662.7579993321,0
59662.824001869,0
59662.8910000189,0
59662.9579984437,0
59663.0240007056,0
59663.0909991305,0
59663.1580074565,0
59663.2239998173,0
59663.2909979671,0
59663.3580062931,0
59663.425004443,0
59663.4910069799,0
59663.5580051297,0
59663.6240076667,0
59663.6910058165,0
59663.7580039664,0
59663.8250023912,0
59663.8910046531,0
59663.958003078,0
59664.0250012279,0
59664.0910037648,0
59664.1580019146,0
59664.2250000645,0
59664.2910026014,0
59664.3580007512,0
59664.4249991761,0
59664.491001438,0
59664.5579998629,0
59664.6249980127,0
59664.6910005496,0
59664.7579986995,0
59664.8250070255,0
59664.8909993863,0
59664.9580077123,0
59665.0250058621,0
59665.0909982229,0
59665.1580065489,0
59665.2250046987,0
59665.2910072356,0
59665.3580053855,0
59665.4250038104,0
59665.4910060723,0
59665.5580044971,0
59665.625002647,0
59665.6910051839,0
59665.7580033338,0
59665.8250014836,0
59665.8910040205,0
59665.9580021704,0
59666.0250003202,0
59666.0910028571,0
59666.158001007,0
59666.2249994319,0
59666.2910016938,0
59666.3580001186,0
59666.4249982685,0
59666.4910008054,0
59666.5579989552,0
59666.6250072812,0
59666.690999642,0
59666.758007968,0
59666.8250061179,0
59666.8909984786,0
59666.9580068046,0
59667.0250049545,0
59667.0910074914,0
59667.1580056412,0
59667.2250040661,0
59667.291006328,0
59667.3580047529,0
59667.4250029027,0
59667.4910054397,0
59667.5580035895,0
59667.6250017394,0
59667.6910042763,0
59667.7580024261,0
59667.825000851,0
59667.8919990009,0
59667.9580015378,0
59668.0249996876,0
59668.0910022245,0
59668.1580003744,0
59668.2249985242,0
59668.2920068502,0
59668.357999211,0
59668.425007537,0
59668.4920056869,0
59668.5579980476,0
59668.6250063736,0
59668.6920047985,0
59668.7580070604,0
59668.8250054853,0
59668.8920036351,0
59668.958006172,0
59669.0250043219,0
59669.0920024717,0
59669.1580050086,0
59669.2250031585,0
59669.2920013083,0
59669.3580038453,0
59669.4250019951,0
59669.49200042,0
59669.5580026819,0
59669.6250011068,0
59669.6919992566,0
59669.7580017935,0
59669.8249999434,0
59669.8919980932,0
59669.9580006301,0
59670.02499878,0
59670.092007106,0
59670.1579994668,0
59670.2250077928,0
59670.2920059426,0
59670.3579985784,0
59670.4250066294,0
59670.4920050543,0
59670.5580073161,0
59670.625005741,0
59670.6920038909,0
59670.7580064278,0
59670.8250045776,0
59670.8920027275,0
59670.9590011524,0
59671.0250034143,0
59671.0920018391,0
59671.158004101,0
59671.2250025259,0
59671.2920006757,0
59671.3580032127,0
59671.4250013625,0
59671.4919995124,0
59671.5590078384,0
59671.6250001991,0
59671.691998349,0
59671.7580008859,0
59671.8249990357,0
59671.8920073617,0
59671.9579997225,0
59672.0249981474,0
59672.0920064734,0
59672.1590046232,0
59672.2250071602,0
59672.29200531,0
59672.3580078469,0
59672.4250059968,0
59672.4920041466,0
59672.5590022965,0
59672.6250048334,0
59672.6920029832,0
59672.7590014081,0
59672.82500367,0
59672.8920020949,0
59672.9590002447,0
59673.0250027817,0
59673.0920009315,0
59673.1589990814,0
59673.2250016183,0
59673.2919997681,0
59673.358998193,0
59673.4250004549,0
59673.4919988798,0
59673.5590069307,0
59673.6249995665,0
59673.6920076175,0
59673.7590060424,0
59673.8249984031,0
59673.8920067291,0
59673.959004879,0
59674.0250074159,0
59674.0920055658,0
59674.1590037156,0
59674.2250062525,0
59674.2920044024,0
59674.3590028273,0
59674.4250050891,0
59674.492003514,0
59674.5590016639,0
59674.6250042008,0
59674.6920023506,0
59674.7590005005,0
59674.8250030374,0
59674.8920011873,0
59674.9589993371,0
59675.025001874,0
59675.0920000239,0
59675.1589984488,0
59675.2250007106,0
59675.2919991355,0
59675.3590074615,0
59675.4260056114,0
59675.4919979721,0
59675.5590062981,0
59675.626004448,0
59675.6920069849,0
59675.7590051348,0
59675.8260032846,0
59675.8920058215,0
59675.9590039714,0
59676.0250065083,0
59676.0920046581,0
59676.159003083,0
59676.2250053449,0
59676.2920037698,0
59676.3590019196,0
59676.4260000695,0
59676.4920026064,0
59676.5590007562,0
59676.6259991811,0
59676.692001443,0
59676.7589998679,0
59676.8259980177,0
59676.8920005547,0
59676.9589987045,0
59677.0260070305,0
59677.0919993913,0
59677.1590077173,0
59677.2260058671,0
59677.2919982279,0
59677.3590065539,0
59677.4260047037,0
59677.4920072407,0
59677.5590053905,0
59677.6260038154,0
59677.6920060773,0
59677.7590045021,0
59677.826002652,0
59677.8920051889,0
59677.9590033388,0
59678.0260014886,0
59678.0920040255,0
59678.1590021754,0
59678.2260003252,0
59678.2920028621,0
59678.359001012,0
59678.4259994369,0
59678.4920016988,0
59678.5590001236,0
59678.6259982735,0
59678.6920008104,0
59678.7589989603,0
59678.8260072863,0
59678.891999647,0
59678.959007973,0
59679.0260061229,0
59679.0919984836,0
59679.1590068096,0
59679.2260049595,0
59679.2920074964,0
59679.3590056463,0
59679.4260040711,0
59679.492006333,0
59679.5590047579,0
59679.6260029078,0
59679.6920054447,0
59679.7590035945,0
59679.8260017444,0
59679.8920042813,0
59679.9590024311,0
59680.026000856,0
59680.0920031179,0
59680.1590015428,0
59680.2259996926,0
59680.2920022295,0
59680.3590003794,0
59680.4259985292,0
59680.4920010662,0
59680.558999216,0
59680.626007542,0
59680.6919999028,0
59680.7589980526,0
59680.8260063786,0
59680.8919987394,0
59680.9590070654,0
59681.0260054903,0
59681.0920077522,0
59681.159006177,0
59681.2260043269,0
59681.2930024767,0
59681.3590050137,0
59681.4260031635,0
59681.4930013134,0
59681.5590038503,0
59681.6260020001,0
59681.693000425,0
59681.7590026869,0
59681.8260011118,0
59681.8929992616,0
59681.9590017985,0
59682.0259999484,0
59682.0929980982,0
59682.1590006351,0
59682.225998785,0
59682.293007111,0
59682.3589994718,0
59682.4260077978,0
59682.4930059476,0
59682.5589985834,0
59682.6260066344,0
59682.6930050593,0
59682.7590073211,0
59682.826005746,0
59682.8930038959,0
59682.9590064328,0
59683.0260045826,0
59683.0930027325,0
59683.1590052694,0
59683.2260034193,0
59683.2930018441,0
59683.359004106,0
59683.4260025309,0
59683.4930006808,0
59683.5590032177,0
59683.6260013675,0
59683.6929995174,0
59683.7590020543,0
59683.8260002041,0
59683.892998354,0
59683.9590008909,0
59684.0259990407,0
59684.0930073668,0
59684.1589997275,0
59684.2259981524,0
59684.2930064784,0
59684.3589988392,0
59684.4260071652,0
59684.493005315,0
59684.5590078519,0
59684.6260060018,0
59684.6930041516,0
59684.7590066885,0
59684.8260048384,0
59684.8930029882,0
59684.9590055252,0
59685.026003675,0
59685.0930020999,0
59685.1590043618,0
59685.2260027867,0
59685.2930009365,0
59685.3599990864,0
59685.4260016233,0
59685.4929997731,0
59685.559998198,0
59685.6260004599,0
59685.6929988848,0
59685.7600069357,0
59685.8259995715,0
59685.8930076225,0
59685.9600060474,0
59686.0259984081,0
59686.0930067342,0
59686.160004884,0
59686.2260074209,0
59686.2930055708,0
59686.3600037206,0
59686.4260062575,0
59686.4930044074,0
59686.5600028323,0
59686.6260050941,0
59686.693003519,0
59686.7600016689,0
59686.8260042058,0
59686.8930023556,0
59686.9600005055,0
59687.0260030424,0
59687.0930011923,0
59687.1599993421,0
59687.226001879,0
59687.2930000289,0
59687.3599984538,0
59687.4260007156,0
59687.4929991405,0
59687.5600074665,0
59687.6259998273,0
59687.6929979771,0
59687.7600063031,0
59687.8259986639,0
59687.8930069899,0
59687.9600051398,0
59688.0260076767,0
59688.0930058265,0
59688.1600039764,0
59688.2260065133,0
59688.2930046631,0
59688.360003088,0
59688.4260053499,0
59688.4930037748,0
59688.5600019246,0
59688.6260044615,0
59688.6930026114,0
59688.7600007612,0
59688.8260032982,0
59688.893001448,0
59688.9599998729,0
59689.0260021348,0
59689.0930005597,0
59689.1599987095,0
59689.2260012464,0
59689.2929993963,0
59689.3600077223,0
59689.4270058721,0
59689.4929982329,0
59689.5600065589,0
59689.6270047087,0
59689.6930072457,0
59689.7600053955,0
59689.8270038204,0
59689.8930060823,0
59689.9600045072,0
59690.027002657,0
59690.0930051939,0
59690.1600033438,0
59690.2270014936,0
59690.2930040305,0
59690.3600021804,0
59690.4270003302,0
59690.4930028672,0
59690.560001017,0
59690.6269994419,0
59690.6930017038,0
59690.7600001286,0
59690.8269982785,0
59690.8930008154,0
59690.9599989653,0
59691.0270072913,0
59691.092999652,0
59691.160007978,0
59691.2270061279,0
59691.2929984886,0
59691.3600068146,0
59691.4270049645,0
59691.4930075014,0
59691.5600056513,0
59691.6270040761,0
59691.693006338,0
59691.7600047629,0
59691.8270029128,0
59691.8930054497,0
59691.9600035995,0
59692.0270017494,0
59692.0930042863,0
59692.1600024361,0
59692.227000861,0
59692.2930031229,0
59692.3600015478,0
59692.4269996976,0
59692.4930022346,0
59692.5600003844,0
59692.6269985343,0
59692.6930010712,0
59692.759999221,0
59692.827007547,0
59692.8929999078,0
59692.9599980576,0
59693.0270063836,0
59693.0929987444,0
59693.1600070704,0
59693.2270054953,0
59693.2930077572,0
59693.360006182,0
59693.4270043319,0
59693.4930068688,0
59693.5600050187,0
59693.6270031685,0
59693.6940013184,0
59693.7600038553,0
59693.8270020051,0
59693.89400043,0
59693.9600026919,0
59694.0270011168,0
59694.0939992666,0
59694.1600018035,0
59694.2269999534,0
59694.2939981032,0
59694.3600006402,0
59694.42699879,0
59694.494007116,0
59694.5599994768,0
59694.6270078028,0
59694.6940059526,0
59694.7599985884,0
59694.8270066394,0
59694.8940050643,0
59694.9600073262,0
59695.027005751,0
59695.0940039009,0
59695.1600064378,0
59695.2270045876,0
59695.2940027375,0
59695.3600052744,0
59695.4270034243,0
59695.4940018491,0
59695.560004111,0
59695.6270025359,0
59695.6940006858,0
59695.7600032227,0
59695.8270013725,0
59695.8939995224,0
59695.9600020593,0
59696.0270002091,0
59696.093998359,0
59696.1600008959,0
59696.2269990458,0
59696.2940073718,0
59696.3599997325,0
59696.4269981574,0
59696.4940064834,0
59696.5599988442,0
59696.6270071702,0
59696.69400532,0
59696.7600078569,0
59696.8270060068,0
59696.8940041566,0
59696.9600066936,0
59697.0270048434,0
59697.0940029933,0
59697.1600055302,0
59697.22700368,0
59697.2940021049,0
59697.3600043668,0
59697.4270027917,0
59697.4940009415,0
59697.5600034784,0
59697.6270016283,0
59697.6939997781,0
59697.760998203,0
59697.8270004649,0
59697.8939988898,0
59697.9610069407,0
59698.0269995765,0
59698.0940076275,0
59698.1610060524,0
59698.2269984132,0
59698.2940067392,0
59698.361004889,0
59698.4270074259,0
59698.4940055758,0
59698.5610037256,0
59698.6270062625,0
59698.6940044124,0
59698.7610028373,0
59698.8270050992,0
59698.894003524,0
59698.9610016739,0
59699.0270042108,0
59699.0940023607,0
59699.1610005105,0
59699.2270030474,0
59699.2940011973,0
59699.3609993471,0
59699.427001884,0
59699.4940000339,0
59699.5609984588,0
59699.6270007206,0
59699.6939991455,0
59699.7610074715,0
59699.8269998323,0
59699.8939979821,0
59699.9610063081,0
59700.0269986689,0
59700.0940069949,0
59700.1610051448,0
59700.2270076817,0
59700.2940058315,0
59700.3610039814,0
59700.4270065183,0
59700.4940046681,0
59700.561003093,0
59700.6270053549,0
59700.6940037798,0
59700.7610019296,0
59700.8270044666,0
59700.8940026164,0
59700.9610007663,0
59701.0270033032,0
59701.094001453,0
59701.1609998779,0
59701.2270021398,0
59701.2940005647,0
59701.3609987145,0
59701.4270012514,0
59701.4939994013,0
59701.5610077273,0
59701.627000088,0
59701.6939982379,0
59701.7610065639,0
59701.8269989247,0
59701.8940072507,0
59701.9610054005,0
59702.0280038254,0
59702.0940060873,0
59702.1610045122,0
59702.228002662,0
59702.2940051989,0
59702.3610033488,0
59702.4280014986,0
59702.4940040355,0
59702.5610021854,0
59702.6280003352,0
59702.6940028722,0
59702.761001022,0
59702.8279994469,0
59702.8940017088,0
59702.9610001337,0
59703.0279982835,0
59703.0940008204,0
59703.1609989703,0
59703.2280072963,0
59703.293999657,0
59703.361007983,0
59703.4280061329,0
59703.4939984936,0
59703.5610068197,0
59703.6280049695,0
59703.6940075064,0
59703.7610056563,0
59703.8280040812,0
59703.894006343,0
59703.9610047679,0
59704.0280029178,0
59704.0940054547,0
59704.1610036045,0
59704.2280017544,0
59704.2940042913,0
59704.3610024411,0
59704.428000866,0
59704.4940031279,0
59704.5610015528,0
59704.6279997026,0
59704.6940022396,0
59704.7610003894,0
59704.8279985393,0
59704.8940010762,0
59704.960999226,0
59705.028007552,0
59705.0939999128,0
59705.1609980626,0
59705.2280063887,0
59705.2939987494,0
59705.3610070754,0
59705.4280055003,0
59705.4940077622,0
59705.5610061871,0
59705.6280043369,0
59705.6940068738,0
59705.7610050237,0
59705.8280031735,0
59705.8940057104,0
59705.9610038603,0
59706.0280020101,0
59706.094004547,0
59706.1610026969,0
59706.2280011218,0
59706.2949992716,0
59706.3610018085,0
59706.4279999584,0
59706.4949981082,0
59706.5610006452,0
59706.627998795,0
59706.695007121,0
59706.7609994818,0
59706.8280078078,0
59706.8950059576,0
59706.9609985934,0
59707.0280066444,0
59707.0950050693,0
59707.1610073312,0
59707.228005756,0
59707.2950039059,0
59707.3610064428,0
59707.4280045927,0
59707.4950027425,0
59707.5610052794,0
59707.6280034293,0
59707.6950018542,0
59707.761004116,0
59707.8280025409,0
59707.8950006908,0
59707.9610032277,0
59708.0280013775,0
59708.0949995274,0
59708.1610020643,0
59708.2280002141,0
59708.294998364,0
59708.3610009009,0
59708.4279990508,0
59708.4950073768,0
59708.5609997375,0
59708.6279981624,0
59708.6950064884,0
59708.7609988492,0
59708.8280071752,0
59708.895005325,0
59708.9610078619,0
59709.0280060118,0
59709.0950041616,0
59709.1610066986,0
59709.2280048484,0
59709.2950029983,0
59709.3610055352,0
59709.428003685,0
59709.4950021099,0
59709.5610043718,0
59709.6280027967,0
59709.6950009465,0
59709.7610034834,0
59709.8280016333,0
59709.8949997831,0
59709.9610023201,0
59710.0280004699,0
59710.0949988948,0
59710.1620069458,0
59710.2279995815,0
59710.2950076325,0
59710.3620060574,0
59710.4279984182,0
59710.4950067442,0
59710.5609991049,0
59710.6280074309,0
59710.6950055808,0
59710.7609979415,0
59710.8280062675,0
59710.8950044174,0
59710.9610069543,0
59711.0280051042,0
59711.095003529,0
59711.1620016789,0
59711.2280042158,0
59711.2950023657,0
59711.3620005155,0
59711.4280030524,0
59711.4950012023,0
59711.5619993521,0
59711.628001889,0
59711.6950000389,0
59711.7619984638,0
59711.8280007257,0
59711.8949991505,0
59711.9620074765,0
59712.0279998373,0
59712.0949979872,0
59712.1620063132,0
59712.2279986739,0
59712.2950069999,0
59712.3620051498,0
59712.4280076867,0
59712.4950058365,0
59712.5620039864,0
59712.6280065233,0
59712.6950046732,0
59712.762003098,0
59712.8280053599,0
59712.8950037848,0
59712.9620019346,0
59713.0280044716,0
59713.0950026214,0
59713.1620007713,0
59713.2280033082,0
59713.295001458,0
59713.3619998829,0
59713.4280021448,0
59713.4950005697,0
59713.5619987195,0
59713.6280012564,0
59713.6949994063,0
59713.7620077323,0
59713.8280000931,0
59713.8949982429,0
59713.9620065689,0
59714.0279989297,0
59714.0950072557,0
59714.1620054055,0
59714.2280079424,0
59714.2950060923,0
59714.3620045172,0
59714.4280067791,0
59714.4950052039,0
59714.5620033538,0
59714.6290015036,0
59714.6950040405,0
59714.7620021904,0
59714.8280047273,0
59714.8950028772,0
59714.962001027,0
59715.0280035639,0
59715.0950017138,0
59715.1620001387,0
59715.2280024005,0
59715.2950008254,0
59715.3619989753,0
59715.4280015122,0
59715.494999662,0
59715.562007988,0
59715.6280003488,0
59715.6949984987,0
59715.7620068247,0
59715.8279991854,0
59715.8950075114,0
59715.9620056613,0
59716.0290040862,0
59716.095006348,0
59716.1620047729,0
59716.2290029228,0
59716.2950054597,0
59716.3620036095,0
59716.4290017594,0
59716.4950042963,0
59716.5620024462,0
59716.629000871,0
59716.6950031329,0
59716.7620015578,0
59716.8289997076,0
59716.8950022446,0
59716.9620003944,0
59717.0289985443,0
59717.0950010812,0
59717.161999231,0
59717.229007557,0
59717.2949999178,0
59717.3619980676,0
59717.4290063936,0
59717.4949987544,0
59717.5620070804,0
59717.6290055053,0
59717.6950077672,0
59717.7620061921,0
59717.8290043419,0
59717.8950068788,0
59717.9620050287,0
59718.0290031785,0
59718.0950057154,0
59718.1620038653,0
59718.2290020151,0
59718.2950045521,0
59718.3620027019,0
59718.4290011268,0
59718.4950033887,0
59718.5620018136,0
59718.6289999634,0
59718.6950025003,0
59718.7620006502,0
59718.8289988,0
59718.8950013369,0
59718.9619994868,0
59719.0290078128,0
59719.0950001735,0
59719.1619985984,0
59719.2290066494,0
59719.2949992852,0
59719.3620073362,0
59719.429005761,0
59719.4949981218,0
59719.5620064478,0
59719.6290045977,0
59719.6950071346,0
59719.7620052844,0
59719.8290034343,0
59719.8950059712,0
59719.962004121,0
59720.0290025459,0
59720.0950048078,0
59720.1620032327,0
59720.2290013825,0
59720.2950039195,0
59720.3620020693,0
59720.4290002192,0
59720.495998369,0
59720.5620009059,0
59720.6289990558,0
59720.6960073818,0
59720.7619997425,0
59720.8289981674,0
59720.8950004293,0
59720.9619988542,0
59721.0290071802,0
59721.09600533,0
59721.162007867,0
59721.2290060168,0
59721.2960041667,0
59721.3620067036,0
59721.4290048534,0
59721.4960030033,0
59721.5620055402,0
59721.62900369,0
59721.6960021149,0
59721.7620043768,0
59721.8290028017,0
59721.8960009515,0
59721.9620034884,0
59722.0290016383,0
59722.0959997881,0
59722.1620023251,0
59722.2290004749,0
59722.2959988998,0
59722.3620011617,0
59722.4289995866,0
59722.4960076375,0
59722.5620002733,0
59722.6289984232,0
59722.6960067492,0
59722.7619991099,0
59722.8290074359,0
59722.8960055858,0
59722.9619979465,0
59723.0290062725,0
59723.0960044224,0
59723.1620069593,0
59723.2290051092,0
59723.2960035341,0
59723.3620057959,0
59723.4290042208,0
59723.4960023707,0
59723.5620049076,0
59723.6290030574,0
59723.6960012073,0
59723.7620037442,0
59723.829001894,0
59723.8960000439,0
59723.9629984688,0
59724.0290007307,0
59724.0959991555,0
59724.1620014174,0
59724.2289998423,0
59724.2959979922,0
59724.3630063182,0
59724.4289986789,0
59724.4960070049,0
59724.5619993657,0
59724.6290076917,0
59724.6960058415,0
59724.7619982023,0
59724.8290065283,0
59724.8960046782,0
59724.9620072151,0
59725.0290053649,0
59725.0960037898,0
59725.1630019397,0
59725.2290044766,0
59725.2960026264,0
59725.3630007763,0
59725.4290033132,0
59725.496001463,0
59725.5629998879,0
59725.6290021498,0
59725.6960005747,0
59725.7629987245,0
59725.8290012614,0
59725.8959994113,0
59725.9630077373,0
59726.0290000981,0
59726.0959982479,0
59726.1630065739,0
59726.2289989347,0
59726.2960072607,0
59726.3630054105,0
59726.4290079474,0
59726.4960060973,0
59726.5630045222,0
59726.6290067841,0
59726.6960052089,0
59726.7630033588,0
59726.8290058957,0
59726.8960040456,0
59726.9630021954,0
59727.0290047323,0
59727.0960028822,0
59727.163001032,0
59727.2290035689,0
59727.2960017188,0
59727.3630001437,0
59727.4290024056,0
59727.4960008304,0
59727.5629989803,0
59727.6290015172,0
59727.695999667,0
59727.7630079931,0
59727.8290003538,0
59727.8959985037,0
59727.9630068297,0
59728.0289991904,0
59728.0960075164,0
59728.1630056663,0
59728.2289983021,0
59728.296006353,0
59728.3630047779,0
59728.4290070398,0
59728.4960054647,0
59728.5630036145,0
59728.6290061515,0
59728.6960043013,0
59728.7630024512,0
59728.8290049881,0
59728.8960031379,0
59728.9630015628,0
59729.0290038247,0
59729.0960022496,0
59729.1630003994,0
59729.2299985493,0
59729.2960010862,0
59729.362999236,0
59729.430007562,0
59729.4959999228,0
59729.5629980727,0
59729.6300063987,0
59729.6959987594,0
59729.7630070854,0
59729.8300055103,0
59729.8960077722,0
59729.9630061971,0
59730.0300043469,0
59730.0960068838,0
59730.1630050337,0
59730.2300031835,0
59730.2960057204,0
59730.3630038703,0
59730.4300020201,0
59730.4960045571,0
59730.5630027069,0
59730.6300011318,0
59730.6960033937,0
59730.7630018186,0
59730.8299999684,0
59730.8960025053,0
59730.9630006552,0
59731.029998805,0
59731.0960013419,0
59731.1629994918,0
59731.2300078178,0
59731.2960001786,0
59731.3629986034,0
59731.4300066544,0
59731.4959992902,0
59731.5630073412,0
59731.6300057661,0
59731.6959981268,0
59731.7630064528,0
59731.8300046027,0
59731.8960071396,0
59731.9630052894,0
59732.0300034393,0
59732.0960059762,0
59732.1630041261,0
59732.2300025509,0
59732.2960048128,0
59732.3630032377,0
59732.4300013875,0
59732.4960039245,0
59732.5630020743,0
59732.6300002242,0
59732.6960027611,0
59732.7630009109,0
59732.8299990608,0
59732.8960015977,0
59732.9629997475,0
59733.0299981724,0
59733.0960004343,0
59733.1629988592,0
59733.2300071852,0
59733.295999546,0
59733.363007872,0
59733.4300060218,0
59733.4970041717,0
59733.5630067086,0
59733.6300048584,0
59733.6970030083,0
59733.7630055452,0
59733.830003695,0
59733.8970021199,0
59733.9630043818,0
59734.0300028067,0
59734.0970009565,0
59734.1630034934,0
59734.2300016433,0
59734.2969997932,0
59734.3630023301,0
59734.4300004799,0
59734.4969989048,0
59734.5630011667,0
59734.6299995916,0
59734.6970076425,0
59734.7630002783,0
59734.8299984282,0
59734.8970067542,0
59734.9629991149,0
59735.0300074409,0
59735.0970055908,0
59735.1629979516,0
59735.2300062776,0
59735.2970044274,0
59735.3630069643,0
59735.4300051142,0
59735.4970035391,0
59735.5630058009,0
59735.6300042258,0
59735.6970023757,0
59735.7630049126,0
59735.8300030624,0
59735.8970012123,0
59735.9630037492,0
59736.0300018991,0
59736.0970000489,0
59736.1630025858,0
59736.2300007357,0
59736.2969991605,0
59736.3630014224,0
59736.4299998473,0
59736.4969979972,0
59736.5630005341,0
59736.6299986839,0
59736.6970070099,0
59736.7629993707,0
59736.8300076967,0
59736.8970058465,0
59736.9629982073,0
59737.0300065333,0
59737.0970046832,0
59737.1630072201,0
59737.2300053699,0
59737.2970037948,0
59737.3630060567,0
59737.4300044816,0
59737.4970026314,0
59737.5640007813,0
59737.6300033182,0
59737.697001468,0
59737.7639998929,0
59737.8300021548,0
59737.8970005797,0
59737.9639987295,0
59738.0300012665,0
59738.0969994163,0
59738.1640077423,0
59738.2300001031,0
59738.2969982529,0
59738.3640065789,0
59738.4299989397,0
59738.4970072657,0
59738.5640054155,0
59738.6300079525,0
59738.6970061023,0
59738.7640045272,0
59738.8300067891,0
59738.8970052139,0
59738.9640033638,0
59739.0300059007,0
59739.0970040506,0
59739.1640022004,0
59739.2300047373,0
59739.2970028872,0
59739.364001037,0
59739.4300035739,0
59739.4970017238,0
59739.5640001487,0
59739.6300024106,0
59739.6970008354,0
59739.7639989853,0
59739.8300015222,0
59739.8969996721,0
59739.9640079981,0
59740.0300003588,0
59740.0969985087,0
59740.1640068347,0
59740.2299991954,0
59740.2970075214,0
59740.3640056713,0
59740.4299983071,0
59740.4970063581,0
59740.5640047829,0
59740.6300070448,0
59740.6970054697,0
59740.7640036196,0
59740.8300061565,0
59740.8970043063,0
59740.9640024562,0
59741.0300049931,0
59741.0970031429,0
59741.1640015678,0
59741.2300038297,0
59741.2970022546,0
59741.3640004044,0
59741.4300029413,0
59741.4970010912,0
59741.563999241,0
59741.630001778,0
59741.6969999278,0
59741.7639980777,0
59741.8310064037,0
59741.8969987644,0
59741.9640070904,0
59742.0310055153,0
59742.0970077772,0
59742.1640062021,0
59742.2310043519,0
59742.2970068888,0
59742.3640050387,0
59742.4310031885,0
59742.4970057255,0
59742.5640038753,0
59742.6310020252,0
59742.6970045621,0
59742.7640027119,0
59742.8310011368,0
59742.8970033987,0
59742.9640018236,0
59743.0309999734,0
59743.0970025103,0
59743.1640006602,0
59743.23099881,0
59743.2970013469,0
59743.3639994968,0
59743.4310078228,0
59743.4970001836,0
59743.5639986084,0
59743.6310066594,0
59743.6969992952,0
59743.7640073462,0
59743.8310057711,0
59743.8969981318,0
59743.9640064578,0
59744.0310046077,0
59744.0970071446,0
59744.1640052944,0
59744.2310034443,0
59744.2970059812,0
59744.3640041311,0
59744.4310025559,0
59744.4970048178,0
59744.5640032427,0
59744.6310013926,0
59744.6970039295,0
59744.7640020793,0
59744.8310002292,0
